store_id,branch,place_id,avg_rating,num_ratings,review_author,review_rating,review_text
ChIJFdDXBtlb4joRbLjz9Ss0JA8,Embuldeniya,ChIJFdDXBtlb4joRbLjz9Ss0JA8,4.2,1503.0,Harsh jee,4.0,"Keells Embuldeniya is generally a reliable spot for grocery shopping. They've got a decent range of products, and I appreciate that they stay open late—really convenient for a busy schedule. However, they could do a lot better with their service. Cashiers are slow, and long queues are a frequent issue, especially during peak hours. Staff could use more training to handle rush times efficiently. Parking is spacious but gets crowded in the evenings. Overall, it’s good for daily essentials, but be prepared to wait in line if you visit during the busy hours."
ChIJFdDXBtlb4joRbLjz9Ss0JA8,Embuldeniya,ChIJFdDXBtlb4joRbLjz9Ss0JA8,4.2,1503.0,trinco podiyan Niro Babu,1.0,"100 skin chikan price 990.00 😐
Please be careful when posting price details because we, the people, will look at it and log in to your service center. If a kilogram of chicken meat with skin costs Rs. 9,900, what is this? Please correct and set it up. If you cannot manage this properly, how can we trust that the expiration date on the products in your store reflects the quality? By looking at the nameplate of a store, we can judge how well that store will provide quality service to its customers. So I humbly request you to correct this."
ChIJFdDXBtlb4joRbLjz9Ss0JA8,Embuldeniya,ChIJFdDXBtlb4joRbLjz9Ss0JA8,4.2,1503.0,ishi,1.0,"The worst Keells outlet ever. I really really hate how there's never any produce left by barely 6pm. The racks are almost always empty....
Those who work by the produce and stuff, measuring things are most of the time slacking off; just chattering around or just sitting there gathered. There's always an unnecessary wait in line to get things measured because of their i efficiency.
I also did fill out a complaint form about this issue but that complaint form is still inside the complaint box even after it has been a month since I put it there.
Cashier staff and security is nice."
ChIJFdDXBtlb4joRbLjz9Ss0JA8,Embuldeniya,ChIJFdDXBtlb4joRbLjz9Ss0JA8,4.2,1503.0,Amandi Eliyapura,1.0,"Keells was having a promo for their chicken bucket and we went to Embuldeniya Keells to get two and the server woman at the counter was very unpleasant. I spoke very nicely, but she put on a long face and kept on telling they have about 3-4 orders more and it will take about 30 minutes to prepare my order. I said no problem as I can do my shopping till then. I showed up at the counter after 30 minutes as there was no sign of my order or any other order being prepared and after standing there for another 10 minutes (after waiting for the initial 30 minutes), the same server came and said it will take another 30 minutes (basically 1 hour to prepare a chicken bucket which they were running a promo for🙄). It was quite apparent that they didn't want to take the orders because no one else was getting anything either. We left feeling disgusted for wasting our time because they should have been prepared if they were running a promo. Horrible service by the Keells Embuldeniya bakery staff.

*However, we were able to call the Kimbulawala Keells and they took in our order without any hassle and it was prepared and kept by the time we reached to the outlet. Superb service from them and the staff was pleasant as well!"
ChIJ09i6ogP44joRu51NdRYHylQ,Enderamulla,ChIJ09i6ogP44joRu51NdRYHylQ,,,,,
ChIJL3Dldb1z4ToRPdNBQxPf0hA,Galle,ChIJL3Dldb1z4ToRPdNBQxPf0hA,4.3,3291.0,,,
ChIJL3Dldb1z4ToRPdNBQxPf0hA,Galle,ChIJL3Dldb1z4ToRPdNBQxPf0hA,4.3,3291.0,Vachintha Piyadasa,5.0,"Keells in Galle stands out as one of the more organized and well-maintained supermarkets in the area. The layout is clean and intuitive, making it easy to navigate even during peak hours. Shelves are generally well-stocked, with a good balance of fresh produce, imported goods, and household essentials. One of the highlights is the fresh produce section. It’s visibly better maintained compared to other local supermarkets, with fruits and vegetables that are fresh and regularly replenished. The meat and seafood counters are also hygienically handled and offer decent variety. Service is courteous and efficient. The staff is generally helpful, especially when it comes to locating specific items or assisting with self-checkout. The checkout process is smooth, although weekends can get a bit crowded. The store also includes a small bakery and deli section, which is ideal for a quick snack or picking up something freshly prepared. Parking is adequate, which is a big plus in a busy town like Galle."
ChIJL3Dldb1z4ToRPdNBQxPf0hA,Galle,ChIJL3Dldb1z4ToRPdNBQxPf0hA,4.3,3291.0,Nimal Gunarathna,5.0,"This supermarket is one of the best in the area. The store is always clean, well-organized, and fully stocked with fresh produce, quality meats, and a wide variety of products. Prices are reasonable, and they often have great deals and promotions.

What really stands out is the friendly and helpful staff — they’re always ready to assist and make your shopping experience smooth and pleasant. The checkout process is quick, and the parking is convenient too.

Highly recommend for anyone looking for a reliable and pleasant place to do their grocery shopping!"
ChIJL3Dldb1z4ToRPdNBQxPf0hA,Galle,ChIJL3Dldb1z4ToRPdNBQxPf0hA,4.3,3291.0,Midhlaj Ahamad,4.0,"Keells offers a fantastic 50% discount on buns and savory items after 9 PM, which is great value for money. The food is fresh and tasty, and the staff are always polite, friendly, and helpful. Overall, a great shopping experience every time!"
ChIJL3Dldb1z4ToRPdNBQxPf0hA,Galle,ChIJL3Dldb1z4ToRPdNBQxPf0hA,4.3,3291.0,Diane Ha,5.0,"I have such a great experience there on most of my visits during a three month stay. They are a local brand, unlike Cargills which is American, so whatever spending you have there stays within the country.

They have a huge variety of products, local and international. I've included photos for a sense of what they sell. The products are clean and always within the expiry dates that I've seen so far. And they keep well since it's always in a cool AC environment.

Their produce pricing is actually comparable and sometimes cheaper than mom & pops shops or markets but it changes daily, as with other produce stores. The price of snacks and other dry goods with prices already printed on the packaging by the manufacturer seems the same across all shops. One consistent thing I've noticed regarding the pricing is that their organic Batavia lettuce (1500 per kg) has not changed in the last months even after more than 5 price hikes in the last months, and is cheaper than anywhere else I've seen, compared with the lesser valued, non organic, regular lettuce (2000 or more per kg). Their keells products also tend to be cheaper so snag those instead of a competitor's if you see any! But their grains, legumes and bakery items seem quite expensive, sometimes more than double the price of RTS or local grocery stores or bakeries.

The loyalty card there is worthwhile but cost 200 SLR (which I was not informed). I managed to accumulate about 100 SLR for redemption at the end of my three month stay with a once a week or less visit. And have received a handful of discounts on certain items because of the card. I always buy dry goods (but not grains or legumes), snacks, Batavia lettuce, limes, specialty greens (celery, kale, cilantro) and fruit (the pears and apples on discount) there, but sometimes also regular veggies that may be on discount (cucumbers, dill, mukunuwena). Their eggs are also top notch quality, brown shells with delicious creamy yolks, compared to cheaper white shelled ones I've gotten at RTS and Cargills.

The staff speaks English, and there's usually someone mopping the floors when I visit. Their produce comes in daily around 9am. And by the afternoon the greens are usually sparse. The Batavia lettuce comes once a week, usually Wed or Thurs. Otherwise they also have regular lettuce in the mornings.

Give them a visit if you're curious or in need of produce, dry goods, household goods or medicines."
ChIJL3Dldb1z4ToRPdNBQxPf0hA,Galle,ChIJL3Dldb1z4ToRPdNBQxPf0hA,4.3,3291.0,Win ART VIDEO,1.0,"Best offer in  keels Galle
Bad food...not good.."
ChIJoZ9wAeRz4ToRQI8rRpT77VA,"Galle, Kalegana",ChIJoZ9wAeRz4ToRQI8rRpT77VA,4.3,1253.0,,,
ChIJoZ9wAeRz4ToRQI8rRpT77VA,"Galle, Kalegana",ChIJoZ9wAeRz4ToRQI8rRpT77VA,4.3,1253.0,Bathiya Jayasinghe,4.0,"Excellent variety of products from day to day grocery items, fish and meat, bakery items to the pharmacy. Staff are friendly and helpful. The shop is clean and tidy. The entire store is well segmented and easy for customers to locate items they're looking for. Parking spaces is a bonus. Enjoyed shopping here.  Recommend this place for shopping."
ChIJoZ9wAeRz4ToRQI8rRpT77VA,"Galle, Kalegana",ChIJoZ9wAeRz4ToRQI8rRpT77VA,4.3,1253.0,Gomeda Gunawardhane,1.0,"This bottle cooler door is broken for a year. I was complaining about this to the manager and the staff more than 5 times for a year and yet they have failed to take action.

Simply they don't have cold drinks.

It took me some time to write this review as I was expecting they would have fixed this issue since Keells is a top-rated brand in the country and they will do everything to make their customers happy. I hate to say this but I'm unsatisfied with their management how they fix errors. Hope they will fix this."
ChIJoZ9wAeRz4ToRQI8rRpT77VA,"Galle, Kalegana",ChIJoZ9wAeRz4ToRQI8rRpT77VA,4.3,1253.0,Devika Mendis,5.0,Place to buy home needs with parking facilities.
ChIJoZ9wAeRz4ToRQI8rRpT77VA,"Galle, Kalegana",ChIJoZ9wAeRz4ToRQI8rRpT77VA,4.3,1253.0,Thilanka Deshan,4.0,"Good place for shopping but not bigger than the main outlet in Galle city. You'll able to buy most of the day to day needs,pay bills in here. parking available."
ChIJoZ9wAeRz4ToRQI8rRpT77VA,"Galle, Kalegana",ChIJoZ9wAeRz4ToRQI8rRpT77VA,4.3,1253.0,Banacinn,4.0,It's not the best Keells. Limited selection. Needs more western products like decent cheese selection.
ChIJO2uFW-374joRajAq_ItCa2s,Gampaha,ChIJO2uFW-374joRajAq_ItCa2s,4.4,1864.0,,,
ChIJO2uFW-374joRajAq_ItCa2s,Gampaha,ChIJO2uFW-374joRajAq_ItCa2s,4.4,1864.0,Leslie Kandy Sri Lanka,5.0,"Customer service is good. All the home needs can be taken from here. Everyday lots of promotion are there. Under that not only home needs but also food such as fired Rice kottu etc available. Better go to keels web site n find promotion.
Everything is very good.
2024 June 15"
ChIJO2uFW-374joRajAq_ItCa2s,Gampaha,ChIJO2uFW-374joRajAq_ItCa2s,4.4,1864.0,Chathuranga Bandara,5.0,Same as other keels outlets pharmacy bakery include there. Weekend and weekdays offers are there huge parking space available. It's always crowded place
ChIJO2uFW-374joRajAq_ItCa2s,Gampaha,ChIJO2uFW-374joRajAq_ItCa2s,4.4,1864.0,Sam Mudalige,4.0,"Keels Gampaha is the best place to buy quality fruit and vegetables, I always come weekends, and sometimes too many customers and crowded."
ChIJO2uFW-374joRajAq_ItCa2s,Gampaha,ChIJO2uFW-374joRajAq_ItCa2s,4.4,1864.0,Kalhara Rodrigo,4.0,"Keells Gampaha offers enough space and good parking. Customer service is better than Cargills, and most items are of good quality with a decent selection. However, the fast checkout lane is often not in operation, which can be inconvenient during busy hours."
ChIJO2uFW-374joRajAq_ItCa2s,Gampaha,ChIJO2uFW-374joRajAq_ItCa2s,4.4,1864.0,Udana Edirisinghe,4.0,"Good range of products were available, however items were not available / out of stocks were experienced in some instances. The layout of the store and arrangements were average and not upto the satisfaction. The quality of products and freshness were satisfactory. Staffs were helpful. Convenient access and adiquate parking facilities were available."
ChIJb5iUI31x4zoRzIbj4Qy1nXo,Gampola,ChIJb5iUI31x4zoRzIbj4Qy1nXo,4.4,778.0,,,
ChIJb5iUI31x4zoRzIbj4Qy1nXo,Gampola,ChIJb5iUI31x4zoRzIbj4Qy1nXo,4.4,778.0,Jdmonedirection 7,5.0,"Ideal place to purchase your daily needs under one roof. Great,friendly customer service. Provided  ample space for parking. Easy access! Very satisfied ❤️"
ChIJb5iUI31x4zoRzIbj4Qy1nXo,Gampola,ChIJb5iUI31x4zoRzIbj4Qy1nXo,4.4,778.0,Vinod Nawaratne,1.0,Used to buy fresh chicken from keels and found out that they are frauldy selling frozen chicken on cooling racks for the price of fresh chicken.
ChIJb5iUI31x4zoRzIbj4Qy1nXo,Gampola,ChIJb5iUI31x4zoRzIbj4Qy1nXo,4.4,778.0,Imeshi Dissanayake,1.0,"I recently visited the Keells outlet in Gampola and was disappointed with the portion sizes of their meals. They served us with more rice and less curries. For the price charged, the portions were surprisingly small and not filling. I hope they can address this issue and improve their servings to provide better value for money."
ChIJb5iUI31x4zoRzIbj4Qy1nXo,Gampola,ChIJb5iUI31x4zoRzIbj4Qy1nXo,4.4,778.0,sameera wijethunga,4.0,Well organized and good shopping experience. Have sufficient stock of groceries all the time...
ChIJb5iUI31x4zoRzIbj4Qy1nXo,Gampola,ChIJb5iUI31x4zoRzIbj4Qy1nXo,4.4,778.0,Vm Thilakarathna,5.0,"Friendly Service
Reasonable price"
ChIJJRXWEl1a4joRkS0UczVObrQ,Gamsabha,ChIJJRXWEl1a4joRkS0UczVObrQ,4.3,2194.0,,,
ChIJJRXWEl1a4joRkS0UczVObrQ,Gamsabha,ChIJJRXWEl1a4joRkS0UczVObrQ,4.3,2194.0,Rohan Wanigasinghe,5.0,"Keells Super at Gamsaba Junction is a clean, well-organized store with a great selection of groceries fresh veggies and household items. The staff is friendly and helpful, and the checkout process is smooth and efficient. Fresh. Ample parking and convenient stop for quality shopping in the area."
ChIJJRXWEl1a4joRkS0UczVObrQ,Gamsabha,ChIJJRXWEl1a4joRkS0UczVObrQ,4.3,2194.0,Ramith,5.0,"Excellent variety of products from day to day grocery items, bakery items to the pharmacy. Staff are friendly and helpful. The shop is clean and tidy. Ample parking spaces is a bonus. Enjoyed shopping here. Highly recommend this place for shopping."
ChIJJRXWEl1a4joRkS0UczVObrQ,Gamsabha,ChIJJRXWEl1a4joRkS0UczVObrQ,4.3,2194.0,Sanjeewa Pushpakumara,5.0,"Good place for quick and waiting shopping. This is located very clasely to highlevel road and very easy to access here from main road. Large vehicle park is available here. Lot of promotion are available here like credit cards, nexus card, ...etc. Any type of credit and debit cards are accepted. Daily essential items, fresh organic and non organic vegetables and foods, fish, meals, brekary items, pharmacy items, milks powdwers, ...etc are available here."
ChIJJRXWEl1a4joRkS0UczVObrQ,Gamsabha,ChIJJRXWEl1a4joRkS0UczVObrQ,4.3,2194.0,Tharindi Peiris,1.0,"Very disappointed , I just now visitwd the store and the staff were very ride and doesnt communicate at all. I Just wanted to buy some goods and a flower boq. Since the customer service is very bad decided to take a U turn.  Keels used to he good now its going downfall ig.
Thank you"
ChIJJRXWEl1a4joRkS0UczVObrQ,Gamsabha,ChIJJRXWEl1a4joRkS0UczVObrQ,4.3,2194.0,Piyumi Thakshila,5.0,"⭐⭐⭐⭐⭐ (5/5)

Keells Gamsaba Junction is a great place for grocery shopping. The store is well-maintained, and the product selection is good, covering all essentials. The staff is friendly and helpful, making the shopping experience pleasant.

The store layout is convenient, and checkout is usually smooth without long waiting times. Overall, a reliable supermarket with quality products and good service.

Highly recommended!"
ChIJx3p3WgD54joR7WpnvJRigTY,Ganemulla,ChIJx3p3WgD54joR7WpnvJRigTY,4.3,65.0,,,
ChIJx3p3WgD54joR7WpnvJRigTY,Ganemulla,ChIJx3p3WgD54joR7WpnvJRigTY,4.3,65.0,Gayan Chathuranga,5.0,"⭐️⭐️⭐️⭐️⭐️
A Convenient and Well-Organized Supermarket in Ganemulla

The Keells supermarket in Ganemulla is a fantastic addition to the area, providing a clean and well-organized shopping experience. The store layout is spacious, making it easy to navigate and find what you need quickly.

The selection of products is impressive, from fresh fruits and vegetables to household items and specialty goods. The quality of produce is excellent, and the store consistently maintains high standards of hygiene.

The staff are friendly, helpful, and efficient, ensuring a smooth checkout process even during busy hours. The availability of parking is another plus, making it convenient for customers.

If you’re in Ganemulla and looking for a reliable place to do your grocery shopping, Keells is an excellent choice. Highly recommend!"
ChIJx3p3WgD54joR7WpnvJRigTY,Ganemulla,ChIJx3p3WgD54joR7WpnvJRigTY,4.3,65.0,Harendra Wijesinghe,5.0,"I recently visited keells Ganemulla and was impressed with the wide selection of fresh produce, especially the variety of fruits and vegetables. The store was clean and well-organized, making it easy to find what I needed. I appreciate the helpfulness of Staff members when I was looking for the things I needed."
ChIJx3p3WgD54joR7WpnvJRigTY,Ganemulla,ChIJx3p3WgD54joR7WpnvJRigTY,4.3,65.0,Saman Withanage,4.0,The first day of the Keells Ganemulla is 09-11-2024.  This is  quite small comparing with other Keells outlets. Further modifications are needed. I'm sure they will make it. There is big crowds today. It's like people in Ganemulla  eager to have a Keells outlets.
ChIJx3p3WgD54joR7WpnvJRigTY,Ganemulla,ChIJx3p3WgD54joR7WpnvJRigTY,4.3,65.0,Miran,5.0,"It’s great that a Keells outlet has finally opened in Ganemulla.

There’s plenty of parking space, which makes shopping more convenient. The store has a pastry and bakery corner, but there’s no in-house food outlet.

Everything is clean, and they have fresh vegetables, fish, meat, and a good selection of household and food items as same as other keels outlets"
ChIJx3p3WgD54joR7WpnvJRigTY,Ganemulla,ChIJx3p3WgD54joR7WpnvJRigTY,4.3,65.0,deeshana sanjani,1.0,I always buy from keells but i went to ganemulla keells this time and my experience was horrible. It's not any problem with the products. Staff is the problem. First the staff look like they are scared of people. They don't even smile with us or respond to any question we ask. They act like we are buying things using their money. Even the security is not friendly. They all act like we have done something bad for them. Please hire staff that are friendly. Keells commercials are saying that the staff is friendly and nice but in reality they look at us like they have seen some monsters. Please make sure that the staff is friendly and pleasant.
ChIJr4s5KjdS4joRJXWVvEv9bdI,Godagama,ChIJr4s5KjdS4joRJXWVvEv9bdI,4.4,1347.0,,,
ChIJr4s5KjdS4joRJXWVvEv9bdI,Godagama,ChIJr4s5KjdS4joRJXWVvEv9bdI,4.4,1347.0,Isura Amarasinghe,4.0,Tons of parking. Good place to buy groceries. Pharmacy having all the multivitamins and supportive pharmacist there. You cant buy fresh flowers form this outlet. Don’t have Kottu or rice and curry items too. That should improve in this place. Other than that im really impressed with the service
ChIJr4s5KjdS4joRJXWVvEv9bdI,Godagama,ChIJr4s5KjdS4joRJXWVvEv9bdI,4.4,1347.0,Ravindu Rashmika,4.0,"Situated very close to godagama junction. When you comming from avissawella side, it is situated in your right side after passing the godsgama junction. Little hard to take the vehical to their parking. Because there is a construction going on that area. But i must say that they have a huge parking space.i think they have the best parking in that area. Anyways, they check your temperature before entering to the store. They also given a sink with soap to wash hands. Very fruendly customer care service. Have almost all the products that supposed to have in a supermarket. You can buy fresh vegetables, fresh meats and fruits too. they have a instore pharmacy. Reccomended to anyone."
ChIJr4s5KjdS4joRJXWVvEv9bdI,Godagama,ChIJr4s5KjdS4joRJXWVvEv9bdI,4.4,1347.0,Gayan Athulathmudali,5.0,"Always a great experience at Keells Godagama! The store is clean, well-organized, and fully stocked. Staff are friendly and helpful. Parking is easy and checkout is quick. Highly recommended!"
ChIJr4s5KjdS4joRJXWVvEv9bdI,Godagama,ChIJr4s5KjdS4joRJXWVvEv9bdI,4.4,1347.0,Ruwani Kumari,3.0,"Grumpy workers, I didn't see a lot of customers for the workers to be so tired, and Grumpy. I felt like I went to borrow something and they didn't like it.🙄"
ChIJr4s5KjdS4joRJXWVvEv9bdI,Godagama,ChIJr4s5KjdS4joRJXWVvEv9bdI,4.4,1347.0,Peshala Gunawardhana,1.0,very poor customer service..waiting more than 10 minutes to purchase just a doughnut for my kid.sales people at the bakery just chatting with each others and no body cares that Im waiting at bakery casher..
ChIJ1woe_RtF4joRHaoMhofya4o,Gorakana,ChIJ1woe_RtF4joRHaoMhofya4o,4.4,486.0,,,
ChIJ1woe_RtF4joRHaoMhofya4o,Gorakana,ChIJ1woe_RtF4joRHaoMhofya4o,4.4,486.0,Ijaz Ahamed,5.0,"We received excellent customer service from Mr. Sumadha.

The way he spoke to us was very polite and professional. He served us and cleaned the fish perfectly.

We are very happy with his service. Even though we have experienced poor service at some other Keells outlets, his service here truly stood out.

Thank you, Mr. Sumadha, for your great work."
ChIJ1woe_RtF4joRHaoMhofya4o,Gorakana,ChIJ1woe_RtF4joRHaoMhofya4o,4.4,486.0,Niranjali Weerasekera,4.0,Has lots of stuff. Better than Keels Super Ratmalana.  Anyway  Keels is one of my favourite places .
ChIJ1woe_RtF4joRHaoMhofya4o,Gorakana,ChIJ1woe_RtF4joRHaoMhofya4o,4.4,486.0,M N Mohammed Arshad,4.0,Quite and calm place to buy groceries and home requirements under one room. There is ample of parking spaces available.
ChIJ1woe_RtF4joRHaoMhofya4o,Gorakana,ChIJ1woe_RtF4joRHaoMhofya4o,4.4,486.0,Ruchira Fernando,5.0,"Very calm and quiet..not like the main keels branch at walana.  You can purchase anything you want with no rush at all
. StFf is super supportive."
ChIJ1woe_RtF4joRHaoMhofya4o,Gorakana,ChIJ1woe_RtF4joRHaoMhofya4o,4.4,486.0,Dulmi Perera,5.0,"Sometimes there are a lot of staff, but no one comes to help; they only gather and talk, laugh. Only few staff members work fast. Other than that, the place is very good and clean. Good luck"
ChIJk26zBNtZ4joR-ogKWCGMd8A,Gothatuwa,ChIJk26zBNtZ4joR-ogKWCGMd8A,4.3,1559.0,,,
ChIJk26zBNtZ4joR-ogKWCGMd8A,Gothatuwa,ChIJk26zBNtZ4joR-ogKWCGMd8A,4.3,1559.0,T W H,5.0,"Had a liquor store, has a pharmacy and has a huge parking space. Overall a great shopping experience in a convenient place."
ChIJk26zBNtZ4joR-ogKWCGMd8A,Gothatuwa,ChIJk26zBNtZ4joR-ogKWCGMd8A,4.3,1559.0,venu nishanth,3.0,"“Decent shopping experience, but room for improvement.”
I recently visited the Keells outlet in Gothatuwa, and while it had some positives, there were a few letdowns as well. The store layout is organized, and the product variety is decent, especially for fresh produce and household essentials. However, I noticed that some shelves weren’t well-stocked, and a few items I was looking for were unavailable. Additionally, the checkout process felt slower than expected, which could be improved. The staff were polite, but a bit more attentiveness would enhance the experience. Overall, it’s a convenient spot for quick shopping, but there’s room for improvement."
ChIJk26zBNtZ4joR-ogKWCGMd8A,Gothatuwa,ChIJk26zBNtZ4joR-ogKWCGMd8A,4.3,1559.0,Surath K,3.0,"Ample parking space. But the staff service is below average. Each day you visit there are lots of new recruits. So service is always inexperienced and time wasting in counters, weighing area and food court."
ChIJk26zBNtZ4joR-ogKWCGMd8A,Gothatuwa,ChIJk26zBNtZ4joR-ogKWCGMd8A,4.3,1559.0,Navin Perera,5.0,"This Keells outlet has improved since my last review. Has a wide variety of items ranging from fresh foods to frozen foods to beverages to groceries and other items. The store has a dedicated bakery and a fish and meat section. It has also got a small pharmacy. However, stocks of certain essential items are low (particularly dry rations and breads) due to the current situation. Ample parking available and usually open till around 10.30 pm. (Not during these days)"
ChIJk26zBNtZ4joR-ogKWCGMd8A,Gothatuwa,ChIJk26zBNtZ4joR-ogKWCGMd8A,4.3,1559.0,Chatt_316,5.0,Large variety of products and a small bakery too. Recently got liquor store open as well. Huge parking space
ChIJCzSD6c9b4joR3b3YDFzDXq0,Havelock Road,ChIJCzSD6c9b4joR3b3YDFzDXq0,4.3,2306.0,,,
ChIJCzSD6c9b4joR3b3YDFzDXq0,Havelock Road,ChIJCzSD6c9b4joR3b3YDFzDXq0,4.3,2306.0,Kalhara Indrachapa,5.0,"Keells Havelock is a well-stocked and reliable supermarket that has everything you need for daily essentials. They carry a wide range of fresh produce including both organic and regular vegetables, fruits, poultry, seafood, and freshly baked bread. The quality is consistently good.

The staff here are super friendly and always ready to help, which makes shopping a pleasant experience. They’re open until around 10:30 PM, which is very convenient, especially for late-evening grocery runs.

I’ve been a regular visitor since they opened and have never had a bad experience. The only minor issue is that parking can sometimes be a challenge, especially during peak hours. Other than that, I highly recommend this outlet for anyone looking for quality products and excellent customer service."
ChIJCzSD6c9b4joR3b3YDFzDXq0,Havelock Road,ChIJCzSD6c9b4joR3b3YDFzDXq0,4.3,2306.0,Lishaan Hettipathirana,4.0,"Great like almost every Keells. It has the bakery, butchery but no cafe stand. Has a self checkout. Typical keells experience. Plenty of goods and foods with great choices. Always has a deal going on. The parking is always bc but has parking around the time i go(8.30pm-9.30pm)."
ChIJCzSD6c9b4joR3b3YDFzDXq0,Havelock Road,ChIJCzSD6c9b4joR3b3YDFzDXq0,4.3,2306.0,Elisa Elisa,1.0,"I visited the Keells Havelock Road branch today July 06,2025 and, unfortunately, had a very disappointing experience.

Firstly, the security personnel at the entrance did not greet customers with a smile and appeared visibly upset. Inside the store, the layout was quite messy and navigating through the aisles with a cart was difficult due to limited space.

The most unpleasant part of the visit was at the donuts section, where two customer service staff members behaved very unprofessionally. They were laughing among themselves and completely ignored our simple inquiry. They  continued to laugh while looking directly at us, which felt very disrespectful.

This experience was completely different from other Keells branches I’ve visited, where the service is usually much better. Sadly, I will not be returning to this  branch and would recommend visiting a different location."
ChIJCzSD6c9b4joR3b3YDFzDXq0,Havelock Road,ChIJCzSD6c9b4joR3b3YDFzDXq0,4.3,2306.0,Fazal Fausz,5.0,"Our neighborhood store, well stocked with everything you need. Staff is super friendly and very helpful, This outlet carries a range of organic and regular vegetables, fruits, poultry, seafood and bread. They open till about 10.30. Been a frequent visitor since they opened, and never had a bad experience, Highly recommend this place though getting a parking slot can be often challenging."
ChIJCzSD6c9b4joR3b3YDFzDXq0,Havelock Road,ChIJCzSD6c9b4joR3b3YDFzDXq0,4.3,2306.0,Sam,3.0,"quite spacious and like most keells outlets, just need better customer service to maintain a little professionalism than gossiping at the cashier register, other than that the outlet is fine, you can get most of the goods you need."
ChIJP86SMidR4joRJYYJj5D1FtQ,Hokandara,ChIJP86SMidR4joRJYYJj5D1FtQ,4.5,597.0,,,
ChIJP86SMidR4joRJYYJj5D1FtQ,Hokandara,ChIJP86SMidR4joRJYYJj5D1FtQ,4.5,597.0,Gayantha Madusanka,5.0,"I visited Keells Super in Hokandara and was really impressed! The security officer at the entrance gave a warm welcome to every customer with a big smile, which created a positive first impression. The staff inside were also very friendly and helpful. Excellent customer service overall. Highly recommended!"
ChIJP86SMidR4joRJYYJj5D1FtQ,Hokandara,ChIJP86SMidR4joRJYYJj5D1FtQ,4.5,597.0,Sandaruwan Lahiru,5.0,"I recently had the pleasure of visiting the Hokandara Keells, and I must say, it was an outstanding experience from start to finish. The store is exceptionally well-organized, clean, and inviting — a true example of what great retail should be.

A special mention must go to the manager and the staff, who are incredibly professional, courteous, and attentive. The manager runs the store with evident passion and efficiency, ensuring that everything operates smoothly. The staff members are always ready to assist with a warm smile, making customers feel genuinely welcomed and valued. Whether helping find a product, offering suggestions, or managing quick checkouts, their service is consistently friendly and efficient.

Shopping at Hokandara Keells is not just convenient; it’s truly enjoyable thanks to the excellent team working there. I highly recommend this branch to anyone looking for a pleasant and hassle-free shopping experience. Keep up the fantastic work!❤"
ChIJP86SMidR4joRJYYJj5D1FtQ,Hokandara,ChIJP86SMidR4joRJYYJj5D1FtQ,4.5,597.0,Sonald Smith,5.0,"Customer service at this outlet was excellent. The staff were polite, attentive, and always ready to assist with a smile. Whether it was helping to locate a product or assisting at the checkout, they ensured a smooth and pleasant shopping experience.

Overall, Keells Hokandara stands out not only for its product range but also for its cleanliness, well-organized layout, and exceptional customer service. I’ll definitely be returning soon."
ChIJP86SMidR4joRJYYJj5D1FtQ,Hokandara,ChIJP86SMidR4joRJYYJj5D1FtQ,4.5,597.0,Muhammed Ruzni,5.0,"Keells Holandara is a great spot for groceries.

It’s clean, well-organized, and has a good selection of fresh produce.

Prices can be a bit high, but the quality and friendly staff make it worth it."
ChIJP86SMidR4joRJYYJj5D1FtQ,Hokandara,ChIJP86SMidR4joRJYYJj5D1FtQ,4.5,597.0,Akash Perera,1.0,"I used to really enjoy this place, but unfortunately, the quality has dropped quite a bit recently. I ordered the Chicken Fried Rice and Chopsuey, while the rice was okay, the Chopsuey was very watery, lacked flavor, and even the carrots seemed undercooked.

What’s more frustrating is the wait time. It took the staff around 15–20 minutes just to pack the food that was already prepared and sitting in front of them. No heating, no sense of urgency, just a slow and disorganized process."
ChIJg7Pf2bNR4joR0dpmj34g-80,Homagama,ChIJg7Pf2bNR4joR0dpmj34g-80,4.3,1682.0,,,
ChIJg7Pf2bNR4joR0dpmj34g-80,Homagama,ChIJg7Pf2bNR4joR0dpmj34g-80,4.3,1682.0,Prabhath Withanage,5.0,"Keells store has a wide variety of products with different brands. It also offers bakery items, fresh juices, and even has a pharmacy inside. Plenty of parking is available, making it very convenient"
ChIJg7Pf2bNR4joR0dpmj34g-80,Homagama,ChIJg7Pf2bNR4joR0dpmj34g-80,4.3,1682.0,Budget Dara,1.0,"Very bad service. I ordered a chicken mushroom bun, a seeni sambal bun, and an iced coffee. However, I only received the mushroom bun and the seeni sambal bun — the iced coffee was missing.

When I asked the rider, he said Keells didn’t give him the item. But when I asked Keells, the manager said the rider had left the coffee behind. This was a very disappointing experience both with Keells 3 Kottawa and the delivery rider.

Refund or not, my time and effort were already wasted on this issue. At the end of the day, as customers, we are left with no option but to lose money and deal with poor service. Truly disappointed."
ChIJg7Pf2bNR4joR0dpmj34g-80,Homagama,ChIJg7Pf2bNR4joR0dpmj34g-80,4.3,1682.0,Uditha Chandrasena,1.0,"They don't care about customers. Non- responsive. Simply ignored my request even though I talked to them multiple times very pollitely. Should have given some answer. JKH management, its high time to review this issue or else just ignore this like your employees. Good luck.."
